name,start_time,end_time,report,coordinates,connected,busbar,control_areas,zone,pmax,pmin,rpmax_up,rpmax_down,rsmax_up,rsmax_down,rtmax_up,rtmax_down,pcost_rp_up,pcost_rs_up,pcost_rt_up,pcost_rp_down,pcost_rs_down,pcost_rt_down,vomc_avg,auxserv,flex,is_ncre,forced_commit,unavailability,candidate,gen_recourse,gen_recourse_start_time,dimensioned,gen_inv_cost,initial_investment,recog_pot,forced_outage_rate,fom_cost,lifetime,inertia,voltage,owner
"CALAMA_EO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_SIERRAGORDAESTE",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012330357,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"LLANOS_DEL_VIENTO_EO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"LosChangos220",SEN,"Profile_Eol_LosChangos220",156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"CALAMA_AMP_EO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_SIERRAGORDAESTE",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012330357,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"TCHAMMA_AMP_EO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_Tchamma",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PMGD_EL_ALEMAN_EO",2026-02-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_LosRios_87",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PMGD_GAW_EO",2015-01-01-00:00,2060-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_LosRios_87",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"LOS_OLMOS_AMP_EO",2018-01-01-00:00,2060-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_EolicaCuel",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PURRANQUE_1_EO",2026-08-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,"Profile_Aurora",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"CANCURA_EO",2025-11-01-00:00,2060-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_ParqueEolicoRenaico",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PEMUCO_EO",2026-04-01-00:00,2060-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eol_NuevaCharrua500",165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PAMPA FIDELIA_EO",2026-05-01-00:00,2060-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_TalTalEol02",306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"PURRANQUE_2_EO",2027-02-01-00:00,2060-01-01-00:00,true,0,true,"NuevaPuertoMontt500",SEN,"Profile_Aurora",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010529196,renewable,true,0,0,false,false,1970-01-01-00:00,false,0,0,1,0.005062647,0,50,0,500,None
"Eolica_Antofagasta_1",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_1",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_2",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_Eolica_Antofagasta_2",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_3",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_Eolica_Antofagasta_3",536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_4",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_Eolica_Antofagasta_4",1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_5",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Kimal220",SEN,"Profile_Eolica_Antofagasta_5",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_7",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_7",314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_9",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_9",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_10",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_Eolica_Antofagasta_10",189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Antofagasta_11",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_11",843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_12",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_12",2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_13",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_13",554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_14",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Parinas500",SEN,"Profile_Eolica_Antofagasta_14",917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Antofagasta_18",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaZaldivar220",SEN,"Profile_Eolica_Antofagasta_18",229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,220,None
"Eolica_Atacama_19",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_Eolica_Atacama_19",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Atacama_20",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_Eolica_Atacama_20",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Atacama_21",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_Eolica_Atacama_21",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Atacama_22",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Cumbre500",SEN,"Profile_Eolica_Atacama_22",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_23",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_Eolica_Coquimbo_23",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_24",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_Eolica_Coquimbo_24",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_25",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_Eolica_Coquimbo_25",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_26",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_Eolica_Coquimbo_26",330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_27",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_Eolica_Coquimbo_27",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_28",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaPandeAzucar500",SEN,"Profile_Eolica_Coquimbo_28",318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_29",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_Eolica_Coquimbo_29",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Coquimbo_30",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaMaitencillo500",SEN,"Profile_Eolica_Coquimbo_30",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Valparaiso_32",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Quillota500",SEN,"Profile_Eolica_Valparaiso_32",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Metropolitana_33",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Eolica_Metropolitana_33",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Metropolitana_34",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"AltoJahuel500",SEN,"Profile_Eolica_Metropolitana_34",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Metropolitana_35",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Polpaico500",SEN,"Profile_Eolica_Metropolitana_35",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Ohiggins_36",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Rapel500",SEN,"Profile_Eolica_Ohiggins_36",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_37",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_37",189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_38",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_38",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_39",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_39",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_40",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Maule_40",187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_41",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_41",160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_42",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_42",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_43",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_43",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_44",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_44",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_45",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_45",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Maule_46",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Ancoa500",SEN,"Profile_Eolica_Maule_46",172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_47",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"VadoPedregoso500",SEN,"Profile_Eolica_Nuble_47",405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_48",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Nuble_48",172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_49",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Nuble_49",261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_50",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Nuble_50",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_51",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Nuble_51",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_52",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Nuble_52",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_53",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Nuble_53",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_54",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Nuble_54",494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Nuble_55",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Nuble_55",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_56",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_Eolica_Biobio_56",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_58",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_Biobio_58",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_59",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Biobio_59",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_60",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Biobio_60",366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_61",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_Biobio_61",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_62",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_Biobio_62",161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_63",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"VadoPedregoso500",SEN,"Profile_Eolica_Biobio_63",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_64",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_Biobio_64",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_65",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_Eolica_Biobio_65",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_66",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_Eolica_Biobio_66",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_67",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Biobio_67",1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_68",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_Eolica_Biobio_68",2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_69",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"VadoPedregoso500",SEN,"Profile_Eolica_Biobio_69",1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_70",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"NuevaCharrua500",SEN,"Profile_Eolica_Biobio_70",1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_71",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Biobio_71",434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_Biobio_72",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Concepcion500",SEN,"Profile_Eolica_Biobio_72",335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_75",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_araucania_75",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_76",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_araucania_76",432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_77",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_araucania_77",1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_78",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Mulchen500",SEN,"Profile_Eolica_araucania_78",461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_79",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_araucania_79",548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_80",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"RioMalleco500",SEN,"Profile_Eolica_araucania_80",264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_81",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_araucania_81",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_82",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_araucania_82",214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_83",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_araucania_83",580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
"Eolica_araucania_84",2029-10-01-00:00,3000-01-01-00:00,true,0,true,"Pichirropulli500",SEN,"Profile_Eolica_araucania_84",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,renewable,true,0,0,true,false,1970-01-01-00:00,true,1483,0,0,0.005062647,22.245,25,0,500,None
